day,value
0,346856
1,0
2,1758396
3,229438
4,0
5,0
6,7454342
7,15183448
8,23884590
9,1000000
10,40962872
11,39925293
12,7848308
13,1557390
14,79206962
15,1577013
16,251849293
17,143859980
18,95277763
19,0
20,0
21,9815116
22,322495211
23,243085199
24,2123894
25,6216696
26,0
27,10480435
28,0
29,0
30,0
