day,value
0,42428
1,0
2,0
3,239438
4,414428
5,207167
6,203484
7,1737952
8,959337
9,4640575
10,55112938
11,8113376
12,13380347
13,31337957
14,15519851
15,66034023
16,31059626
17,273298594
18,31062673
19,32084192
20,42213725
21,105844398
22,282849089
23,146675312
24,144707708
25,6766739
26,573126
27,0
28,3716564
29,0
30,7343448
