day,value transactions in,value transactions out
0,88607500,70100000,
1,1269147967,1284452566,
2,14083833,0,
3,5304689,22563833,
4,0,0,
5,1000000,0,
6,0,0,
7,0,0,
8,0,0,
9,0,1027590,
