day,value transactions in,value transactions out
0,14343331525,14289644000,
1,138063937,117060000,
2,5682974,0,
3,0,80374436,
4,3000000,0,
5,0,0,
6,0,0,
7,0,0,
8,0,0,
9,0,0,
10,0,0,
11,0,0,
12,0,0,
13,0,0,
14,0,0,
15,0,0,
16,0,0,
17,0,0,
18,0,0,
19,0,0,
20,0,0,
21,0,0,
22,0,0,
23,0,0,
24,0,3000000,
