day,value
0,53687525
1,74691462
2,80374436
3,0
4,3000000
5,3000000
6,3000000
7,3000000
8,3000000
9,3000000
10,3000000
11,3000000
12,3000000
13,3000000
14,3000000
15,3000000
16,3000000
17,3000000
18,3000000
19,3000000
20,3000000
21,3000000
22,3000000
23,3000000
24,0
