day,value
197,675990
198,675990
199,675990
200,675990
201,675990
202,675990
203,675990
204,675990
205,675990
206,675990
207,675990
208,675990
209,675990
210,675990
211,675990
212,677990
213,687990
214,687990
215,687990
216,687990
217,687990
218,687990
219,687990
220,687990
221,687990
222,687990
223,687990
224,687990
225,687990
226,687990
227,687990
228,687990
229,687990
230,687990
231,687990
232,687990
233,687990
234,687990
235,687990
236,687990
237,687990
238,687990
239,687990
240,687990
241,687990
242,687990
243,687990
244,687990
245,687990
246,687990
247,687990
248,687990
249,787990
250,787990
251,787990
252,787990
253,787990
254,787990
255,787990
256,787990
257,787990
258,787990
259,787990
260,787990
261,787990
262,787990
263,787990
264,787990
265,787990
266,787990
267,787990
268,787990
269,787990
270,787990
271,787990
272,787990
273,787990
274,787990
275,787990
276,787990
277,787990
278,787990
279,787990
280,787990
281,787990
282,787990
283,787990
284,787990
285,787990
286,787990
287,787990
288,787990
289,787990
290,787990
291,787990
292,787990
293,787990
294,787990
295,787990
296,787990
297,787990
298,787990
299,787990
300,787990
301,787990
302,787990
303,787990
304,787990
305,787990
306,787990
307,787990
308,787990
309,787990
310,787990
311,787990
312,787990
313,787990
314,787990
315,787990
316,787990
317,787990
318,787990
319,787990
320,787990
321,787990
322,787990
323,787990
324,787990
325,787990
326,787990
327,787990
328,787990
329,787990
330,787990
331,787990
332,787990
333,787990
334,887990
335,887990
336,887990
337,887990
338,887990
339,887990
340,887990
341,887990
342,887990
343,887990
344,887990
345,887990
346,887990
347,887990
348,887990
349,887990
350,887990
351,887990
352,887990
353,887990
354,887990
355,887990
356,887990
357,887990
358,887990
359,887990
360,887990
361,887990
362,887990
363,887990
364,887990
365,887990
366,887990
367,887990
368,887990
369,887990
370,887990
371,887990
372,887990
373,887990
374,887990
375,887990
376,887990
377,887990
378,887990
379,887990
380,887990
381,887990
382,887990
383,887990
384,887990
385,887990
386,887990
387,887990
388,887990
389,887990
390,887990
391,887990
392,887990
393,887990
394,887990
395,887990
396,887990
397,887990
398,887990
399,887990
400,887990
401,887990
402,887990
403,887990
404,887990
405,887990
406,887990
407,887990
408,887990
409,887990
410,887990
411,887990
412,887990
413,887990
414,887990
415,887990
416,887990
417,887990
418,887990
419,887990
420,887990
421,887990
422,887990
423,887990
424,887990
425,887990
426,887990
427,887990
428,887990
429,887990
430,887990
431,887990
432,887990
433,887990
434,887990
435,887990
436,887990
437,887990
438,887990
439,887990
440,887990
441,887990
442,887990
443,887990
444,887990
445,887990
446,887990
447,887990
448,887990
449,887990
450,887990
451,887990
452,887990
453,887990
454,887990
455,887990
456,887990
457,887990
458,887990
459,887990
460,887990
461,887990
462,887990
463,887990
464,887990
465,887990
466,887990
467,887990
468,887990
469,887990
470,887990
471,887990
472,887990
473,887990
474,887990
475,887990
476,887990
477,887990
478,887990
479,887990
480,887990
481,887990
482,887990
483,887990
484,887990
485,887990
486,887990
487,887990
488,887990
489,887990
490,887990
491,887990
492,887990
493,887990
494,887990
495,887990
496,887990
497,887990
498,887990
499,887990
500,887990
501,887990
502,887990
503,887990
504,887990
505,887990
506,887990
507,887990
508,887990
509,887990
510,887990
511,887990
512,887990
513,887990
514,887990
515,887990
516,887990
517,887990
518,887990
519,887990
520,887990
521,887990
522,887990
523,887990
524,887990
525,887990
526,887990
527,887990
528,887990
529,887990
530,887990
531,887990
532,887990
533,887990
534,887990
535,887990
536,887990
537,887990
538,887990
539,887990
540,887990
541,887990
542,887990
543,887990
544,887990
545,887990
546,887990
547,887990
548,887990
549,887990
550,887990
551,887990
552,887990
553,887990
554,887990
555,887990
556,887990
557,887990
558,887990
559,887990
560,887990
561,887990
562,887990
563,887990
564,887990
565,887990
566,887990
567,887990
568,887990
569,887990
570,887990
571,887990
572,887990
573,887990
574,887990
575,887990
576,887990
577,887990
578,887990
579,887990
580,887990
581,887990
582,887990
583,887990
584,887990
585,887990
586,887990
587,887990
588,887990
589,887990
590,887990
591,887990
592,887990
593,887990
594,887990
595,887990
596,887990
597,887990
598,887990
599,887990
600,887990
601,887990
602,887990
603,887990
604,887990
605,887990
606,887990
607,887990
608,887990
609,887990
610,887990
611,887990
612,887990
613,887990
614,887990
615,887990
616,887990
617,887990
618,887990
619,887990
620,887990
621,887990
622,887990
623,887990
624,887990
625,887990
626,887990
627,887990
628,887990
629,887990
630,887990
631,887990
632,887990
633,887990
634,887990
635,887990
636,887990
637,887990
638,887990
639,887990
640,887990
641,887990
642,887990
643,887990
644,887990
645,887990
646,887990
647,887990
648,887990
649,887990
650,887990
651,887990
652,887990
653,887990
654,887990
655,887990
656,887990
657,887990
658,887990
659,887990
660,887990
661,887990
662,887990
663,887990
664,887990
665,887990
666,887990
667,887990
668,887990
669,887990
670,887990
671,887990
672,887990
673,887990
674,887990
675,887990
676,887990
677,887990
678,887990
679,887990
680,887990
681,887990
682,887990
683,887990
684,887990
685,887990
686,887990
687,887990
688,887990
689,887990
690,887990
691,887990
692,887990
693,887990
694,887990
695,887990
696,887990
697,887990
698,887990
699,887990
700,887990
701,887990
702,887990
703,887990
704,887990
705,887990
706,887990
707,887990
708,887990
709,887990
710,887990
711,887990
712,887990
713,887990
714,887990
715,887990
716,887990
717,887990
718,887990
719,887990
720,887990
721,887990
722,887990
723,887990
724,887990
725,887990
726,887990
727,887990
728,887990
729,887990
730,887990
731,887990
732,887990
733,887990
734,887990
735,887990
736,887990
737,887990
738,887990
739,887990
740,1014990
741,1014990
742,1014990
743,1014990
744,1014990
745,1014990
746,1014990
747,1014990
748,1014990
749,1014990
750,1014990
751,1014990
752,1014990
753,1014990
754,1014990
755,1014990
756,1014990
757,1014990
758,1014990
759,1014990
760,1014990
761,1014990
762,1014990
763,1014990
764,1014990
765,1014990
766,1014990
767,1014990
768,1014990
769,1014990
770,1014990
771,1014990
772,1014990
773,1014990
774,1014990
775,1014990
776,1014990
777,1014990
778,1014990
779,1014990
780,1014990
781,1014990
782,1014990
783,1014990
784,1014990
785,1014990
786,1014990
787,1014990
788,1014990
789,1014990
790,1014990
791,1014990
792,1014990
793,1014990
794,1014990
795,1014990
796,1014990
797,1014990
798,1014990
799,1014990
800,1014990
801,1014990
802,1014990
803,1014990
804,1014990
805,1014990
806,1014990
807,1014990
808,1014990
809,1014990
810,1014990
811,1014990
812,1014990
813,1014990
814,1014990
815,1014990
816,1014990
817,1014990
818,1014990
819,1014990
820,1014990
821,1014990
822,1014990
823,1014990
824,1014990
825,1014990
826,1014990
827,1014990
828,1014990
829,1014990
830,1014990
831,1014990
832,1014990
833,1014990
834,1014990
835,1014990
836,1014990
837,1014990
838,1014990
839,1014990
840,1014990
841,1014990
842,1014990
843,1014990
844,1014990
845,1014990
846,1014990
847,1014990
848,1014990
849,1014990
850,1014990
851,1024990
852,1024990
853,1024990
854,1024990
855,1024990
856,1024990
857,1024990
858,1024990
859,1024990
860,1024990
861,1024990
862,1024990
863,1024990
864,1024990
865,1024990
866,1024990
867,1024990
868,1024990
869,1024990
870,1024990
871,1024990
872,1024990
873,1024990
874,1024990
875,1024990
876,1024990
877,1024990
878,1024990
879,1024990
880,1024990
881,1024990
882,1024990
883,1024990
884,1024990
885,1024990
886,1024990
887,1024990
888,1024990
889,1024990
890,1024990
891,1024990
892,1024990
893,1024990
894,1024990
895,1024990
896,1024990
897,1024990
898,1024990
899,1024990
900,1024990
901,1024990
902,1024990
903,1024990
904,1024990
905,1024990
906,1024990
907,1024990
908,1024990
909,1024990
910,1024990
911,1024990
912,1024990
913,1024990
914,1024990
915,1024990
916,1024990
917,1024990
918,1024990
919,1024990
920,1024990
921,1024990
922,1024990
923,1024990
924,1024990
925,1024990
926,1024990
927,1024990
928,1024990
929,1024990
930,1024990
931,1024990
932,1024990
933,1024990
934,1024990
935,1024990
936,1024990
937,1024990
938,1024990
939,1024990
940,1024990
941,1024990
942,1024990
943,1024990
944,1024990
945,1024990
946,1024990
947,1024990
948,1024990
949,2024990
